Fri Apr 17 13:07:10 2015

Tid	Sleep	Eat	VE Work	Leisure	
17:49:03	0.587794	0.117076	0.012900	1.000000	
17:50:03	0.584494	0.117076	0.012900	1.000000	
17:51:03	0.581194	0.117076	0.012900	1.000000	
17:52:03	0.577894	0.117076	0.012900	1.000000	
17:53:03	0.574594	0.117076	0.012900	1.000000	
17:54:03	0.571294	0.117076	0.012900	1.000000	
17:55:03	0.567994	0.117076	0.012900	1.000000	
17:56:03	0.564694	0.117076	0.012900	1.000000	
17:57:03	0.561394	0.117076	0.012900	1.000000	
17:58:03	0.558094	0.117076	0.012900	1.000000	
17:59:03	0.554794	0.117076	0.012900	1.000000	
17:60:02	0.551494	0.117076	0.012900	1.000000	
18:01:03	0.548194	0.117076	0.012900	1.000000	
18:02:03	0.544894	0.117076	0.012900	1.000000	
18:03:02	0.541594	0.117076	0.012900	1.000000	
18:04:03	0.538294	0.117076	0.012900	1.000000	
18:05:03	0.534994	0.117076	0.012900	1.000000	
18:06:02	0.531694	0.117076	0.012900	1.000000	
18:07:02	0.528394	0.117076	0.012900	1.000000	
18:08:02	0.525094	0.117076	0.012900	1.000000	
18:09:02	0.521794	0.117076	0.012900	1.000000	
18:10:02	0.518494	0.117076	0.012900	1.000000	
18:11:02	0.515194	0.117076	0.012900	1.000000	
18:12:02	0.511894	0.117076	0.012900	1.000000	
18:13:02	0.508593	0.117076	0.012900	1.000000	
18:14:03	0.505293	0.117076	0.012900	1.000000	
18:15:03	0.501993	0.117076	0.012900	1.000000	
18:16:03	0.498693	0.117076	0.012900	1.000000	
18:17:03	0.495393	0.117076	0.012900	1.000000	
18:18:03	0.492093	0.117076	0.012900	1.000000	
18:19:03	0.488793	0.117076	0.012900	1.000000	
18:20:03	0.485493	0.117076	0.012900	1.000000	
18:21:03	0.482193	0.117076	0.012900	1.000000	
18:22:03	0.478893	0.117076	0.012900	1.000000	
18:23:03	0.475593	0.117076	0.012900	1.000000	
18:24:03	0.472293	0.117076	0.012900	1.000000	
18:25:03	0.468993	0.117076	0.012900	1.000000	
18:26:02	0.465693	0.117076	0.012900	1.000000	
18:27:03	0.462393	0.117076	0.012900	1.000000	
18:28:03	0.459093	0.117076	0.012900	1.000000	
18:29:03	0.455793	0.117076	0.012900	1.000000	
18:30:03	0.452493	0.117076	0.012900	1.000000	
18:31:03	0.449193	0.117076	0.012900	1.000000	
18:32:03	0.445893	0.117076	0.012900	1.000000	
18:33:03	0.442593	0.117076	0.012900	1.000000	
18:34:02	0.439293	0.117076	0.012900	1.000000	
18:35:03	0.435993	0.117076	0.012900	1.000000	
18:36:03	0.432693	0.117076	0.012900	1.000000	
18:37:03	0.429393	0.117076	0.012900	1.000000	
18:38:03	0.426093	0.117076	0.012900	1.000000	
18:39:03	0.422793	0.117076	0.012900	1.000000	
18:40:03	0.419493	0.117076	0.012900	1.000000	
18:41:03	0.416193	0.117076	0.012900	1.000000	
18:42:03	0.412893	0.117076	0.012900	1.000000	
18:43:03	0.409593	0.117076	0.012900	1.000000	
18:44:03	0.406293	0.117076	0.012900	1.000000	
18:45:03	0.402993	0.117076	0.012900	1.000000	
18:46:03	0.399693	0.117076	0.012900	1.000000	
18:47:03	0.396393	0.117076	0.012900	1.000000	
18:48:03	0.393093	0.117076	0.012900	1.000000	
18:49:02	0.389793	0.117076	0.012900	1.000000	
18:50:03	0.386493	0.117076	0.012900	1.000000	
18:51:03	0.383193	0.117076	0.012900	1.000000	
18:52:03	0.379893	0.117076	0.012900	1.000000	
18:53:03	0.376593	0.117076	0.012900	1.000000	
